"pair","dataset","dataset_label","chemical","year","gender","age_group","n","geo_mean","median","p25","p75"
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2015,"Female","65+",50,0.195705134492866,0.2,0.1,0.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2015,"Female","<18",30,0.127484395732609,0.1,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2015,"Male","18–44",100,0.148046431231986,0.1,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2015,"Male","45–64",59,0.180722410982578,0.2,0.07,0.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2015,"Male","65+",45,0.237637018703021,0.2,0.1,0.5
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2015,"Male","<18",38,0.13031625375903,0.1,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2017,"Female","18–44",363,0.166012974541212,0.2,0.1,0.25
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2017,"Female","45–64",297,0.238248512564819,0.2,0.2,0.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2017,"Female","65+",203,0.236043278635823,0.2,0.1,0.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2017,"Female","<18",114,0.141680892508663,0.1,0.1,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2017,"Male","18–44",334,0.172190563581193,0.2,0.1,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2017,"Male","45–64",296,0.229132167315497,0.2,0.175,0.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2017,"Male","65+",207,0.234738328114316,0.2,0.2,0.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDE",2017,"Male","<18",115,0.142937430183665,0.1,0.1,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2013,"Female","18–44",117,0.0847849121906995,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2013,"Female","45–64",71,0.0803161264794167,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2013,"Female","65+",73,0.0793061879907549,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2013,"Female","<18",39,0.0780959621189633,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2013,"Male","18–44",103,0.0807398903627275,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2013,"Male","45–64",86,0.0817304067375597,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2013,"Male","65+",37,0.0898325032605485,0.07,0.07,0.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2013,"Male","<18",33,0.0779619150191024,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2015,"Female","18–44",91,0.0710903251556717,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2015,"Female","45–64",81,0.0712261056345499,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2015,"Female","65+",50,0.0705011302023079,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2015,"Female","<18",30,0.07,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2015,"Male","18–44",100,0.0709915043424853,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2015,"Male","45–64",59,0.0704244553576767,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2015,"Male","65+",45,0.0739271473502489,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFDO",2015,"Male","<18",38,0.0706601259765469,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHP",2013,"Female","18–44",117,0.0761191057059408,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHP",2013,"Female","45–64",71,0.0739139149751274,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHP",2013,"Female","65+",73,0.0809478482574885,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHP",2013,"Female","<18",39,0.0809218895888086,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHP",2013,"Male","18–44",103,0.0745288082909828,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHP",2013,"Male","45–64",86,0.0741499040521462,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHP",2013,"Male","65+",37,0.0785593349087557,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHP",2013,"Male","<18",33,0.0805312601076784,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2013,"Female","18–44",117,0.660161618110243,0.7,0.4,1.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2013,"Female","45–64",71,1.1761606680604,1.2,0.6,2.5
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2013,"Female","65+",73,1.73517014266151,1.7,1,3.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2013,"Female","<18",39,0.86167501555487,0.9,0.6,1.25
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2013,"Male","18–44",103,1.51696349596102,1.6,1.05,2.55
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2013,"Male","45–64",86,2.12311329888044,2.3,1.6,3.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2013,"Male","65+",37,2.49038044168653,2.2,1.6,3.9
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2013,"Male","<18",33,1.33816072353691,1.2,0.8,1.9
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2015,"Female","18–44",91,0.563865819202882,0.6,0.4,0.8
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2015,"Female","45–64",81,1.01184969970859,1,0.6,1.7
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2015,"Female","65+",50,1.92824548122387,1.8,1.1,2.9
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2015,"Female","<18",30,0.732783512650059,0.8,0.425,1.175
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2015,"Male","18–44",100,1.56333361822969,1.5,1.075,2.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2015,"Male","45–64",59,2.01079349628381,1.8,1.4,2.95
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2015,"Male","65+",45,2.05254269864429,2.1,1.5,3.7
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2015,"Male","<18",38,1.13351992662565,1.1,0.8,1.675
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2017,"Female","18–44",363,0.554617632974778,0.5,0.3,0.8
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2017,"Female","45–64",297,0.876772505508006,0.8,0.5,1.4
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2017,"Female","65+",203,1.37032415109028,1.4,0.9,2.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2017,"Female","<18",114,0.642046147230304,0.5,0.4,0.975
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2017,"Male","18–44",334,1.33471021139186,1.3,0.9,1.9
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2017,"Male","45–64",296,1.51192533481986,1.6,1.1,2.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2017,"Male","65+",207,1.71283088513376,1.8,1.2,2.6
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFHS",2017,"Male","<18",115,0.870142475039127,0.7,0.5,1.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2013,"Female","18–44",117,0.465143831142408,0.4,0.3,0.7
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2013,"Female","45–64",71,0.714544859571627,0.7,0.5,1.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2013,"Female","65+",73,0.801199192613815,0.8,0.5,1.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2013,"Female","<18",39,0.514101851646535,0.4,0.35,0.75
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2013,"Male","18–44",103,0.625553638696273,0.6,0.5,0.9
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2013,"Male","45–64",86,0.854538942372956,0.8,0.5,1.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2013,"Male","65+",37,0.90574748049513,0.9,0.6,1.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2013,"Male","<18",33,0.574897816048332,0.6,0.4,0.8
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2015,"Female","18–44",91,0.417284484313325,0.4,0.2,0.7
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2015,"Female","45–64",81,0.679266621008646,0.6,0.4,1.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2015,"Female","65+",50,0.702800744503157,0.7,0.5,1.075
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2015,"Female","<18",30,0.489257641501244,0.5,0.4,0.775
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2015,"Male","18–44",100,0.63176168168914,0.6,0.4,0.9
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2015,"Male","45–64",59,0.718308063458945,0.8,0.5,1.05
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2015,"Male","65+",45,0.821451695604713,0.9,0.5,1.4
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2015,"Male","<18",38,0.52989865027134,0.5,0.4,0.775
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2017,"Female","18–44",363,0.25152808677136,0.3,0.1,0.45
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2017,"Female","45–64",297,0.490291534098754,0.5,0.3,0.8
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2017,"Female","65+",203,0.579563754284113,0.6,0.4,1.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2017,"Female","<18",114,0.29848683615716,0.3,0.2,0.5
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2017,"Male","18–44",334,0.368529359439839,0.4,0.3,0.6
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2017,"Male","45–64",296,0.515013413578203,0.5,0.4,0.8
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2017,"Male","65+",207,0.587289613222635,0.6,0.4,1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFNA",2017,"Male","<18",115,0.348474067276143,0.4,0.2,0.55
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2013,"Female","18–44",117,0.100588236338508,0.07,0.07,0.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2013,"Female","45–64",71,0.139403875686716,0.1,0.07,0.25
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2013,"Female","65+",73,0.124466693353769,0.1,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2013,"Female","<18",39,0.0926773087652419,0.07,0.07,0.085
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2013,"Male","18–44",103,0.101714304639193,0.07,0.07,0.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2013,"Male","45–64",86,0.149452718784687,0.1,0.07,0.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2013,"Male","65+",37,0.186012242008785,0.2,0.07,0.3
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2013,"Male","<18",33,0.0795965551703402,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2015,"Female","18–44",91,0.110562035149521,0.07,0.07,0.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2015,"Female","45–64",81,0.107204421077337,0.07,0.07,0.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2015,"Female","65+",50,0.0981887258973358,0.07,0.07,0.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2015,"Female","<18",30,0.0816678533425954,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2015,"Male","18–44",100,0.0996122365975754,0.07,0.07,0.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2015,"Male","45–64",59,0.127080703346403,0.1,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2015,"Male","65+",45,0.137825551880152,0.1,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2015,"Male","<18",38,0.0933146363326061,0.07,0.07,0.07
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2017,"Female","18–44",363,0.121918247026804,0.1,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2017,"Female","45–64",297,0.162558618241512,0.2,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2017,"Female","65+",203,0.155495909827738,0.1,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2017,"Female","<18",114,0.0995127984988194,0.1,0.07,0.1
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2017,"Male","18–44",334,0.114083719980278,0.1,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2017,"Male","45–64",296,0.154140321518098,0.1,0.07,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2017,"Male","65+",207,0.147614783238102,0.1,0.1,0.2
"IHGEM_vs_PFAS","PFAS","PFAS (Serum)","LBXPFUA",2017,"Male","<18",115,0.09139622371142,0.07,0.07,0.1
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGE",2011,"Female","18–44",405,0.113775977367361,0.11,0.11,0.11
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGE",2011,"Female","45–64",285,0.112345997826607,0.11,0.11,0.11
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGE",2011,"Female","65+",181,0.113160246078116,0.11,0.11,0.11
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGE",2011,"Female","<18",147,0.113068494590628,0.11,0.11,0.11
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGE",2011,"Male","18–44",424,0.114654445076272,0.11,0.11,0.11
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGE",2011,"Male","45–64",279,0.113845243230309,0.11,0.11,0.11
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGE",2011,"Male","65+",182,0.112547859543301,0.11,0.11,0.11
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGE",2011,"Male","<18",134,0.113503315981822,0.11,0.11,0.11
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGM",2011,"Female","18–44",405,0.572035034298931,0.53,0.23,1.39
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGM",2011,"Female","45–64",285,0.752764294455727,0.82,0.3,1.74
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGM",2011,"Female","65+",181,0.706214324047616,0.75,0.35,1.72
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGM",2011,"Female","<18",147,0.318837194681144,0.3,0.12,0.705
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGM",2011,"Male","18–44",424,0.595737067367574,0.575,0.2375,1.41
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGM",2011,"Male","45–64",279,0.792554862619218,0.76,0.3,2.15
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGM",2011,"Male","65+",182,0.803838075680381,0.8,0.35,2.045
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGM",2011,"Male","<18",134,0.266951955606594,0.23,0.08,0.555
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2007,"Female","18–44",410,0.325215736947051,0.25,0.25,0.4075
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2007,"Female","45–64",302,0.317262470557442,0.25,0.25,0.38
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2007,"Female","65+",243,0.309334742388592,0.25,0.25,0.385
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2007,"Female","<18",122,0.279317267767577,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2007,"Male","18–44",410,0.284623925889642,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2007,"Male","45–64",293,0.301886038497036,0.25,0.25,0.36
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2007,"Male","65+",214,0.289899895659715,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2007,"Male","<18",150,0.262857626433088,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2009,"Female","18–44",470,0.281353364153584,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2009,"Female","45–64",350,0.285741479879206,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2009,"Female","65+",234,0.277909823163199,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2009,"Female","<18",124,0.263660764637737,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2009,"Male","18–44",394,0.264485940821386,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2009,"Male","45–64",306,0.279515026613693,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2009,"Male","65+",234,0.286197361448081,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2009,"Male","<18",158,0.25381579571286,0.25,0.25,0.25
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2011,"Female","18–44",405,0.236872331165916,0.19,0.19,0.27
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2011,"Female","45–64",285,0.262732809340829,0.19,0.19,0.35
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2011,"Female","65+",181,0.246232543729565,0.19,0.19,0.29
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2011,"Female","<18",147,0.217995581446533,0.19,0.19,0.19
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2011,"Male","18–44",424,0.226065057324072,0.19,0.19,0.19
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2011,"Male","45–64",279,0.236077485482087,0.19,0.19,0.27
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2011,"Male","65+",182,0.239911993211155,0.19,0.19,0.2975
"IHGEM_vs_PFC","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2011,"Male","<18",134,0.206171460417512,0.19,0.19,0.19
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2007,"Female","18–44",400,0.141448951500349,0.14,0.14,0.14
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2007,"Female","45–64",292,0.143979509109544,0.14,0.14,0.14
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2007,"Female","65+",232,0.147629893526737,0.14,0.14,0.14
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2007,"Female","<18",117,0.146176341403902,0.14,0.14,0.14
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2007,"Male","18–44",407,0.141670590537888,0.14,0.14,0.14
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2007,"Male","45–64",291,0.142068602364469,0.14,0.14,0.14
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2007,"Male","65+",212,0.154942206779658,0.14,0.14,0.14
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2007,"Male","<18",149,0.141986785690043,0.14,0.14,0.14
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2009,"Female","18–44",466,0.0706981949179024,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2009,"Female","45–64",340,0.0731944722029399,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2009,"Female","65+",228,0.0815191950773049,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2009,"Female","<18",124,0.0718006956277674,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2009,"Male","18–44",391,0.0719467267680394,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2009,"Male","45–64",299,0.0727831690769869,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2009,"Male","65+",227,0.0775886185995422,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2009,"Male","<18",158,0.0725281598036289,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2011,"Female","18–44",383,0.0717885650515063,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2011,"Female","45–64",266,0.0740369945674373,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2011,"Female","65+",161,0.0755799188512239,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2011,"Female","<18",128,0.0710755280317376,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2011,"Male","18–44",405,0.0721452617295023,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2011,"Male","45–64",264,0.0730766087845894,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2011,"Male","65+",169,0.0786065514135126,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXEPAH",2011,"Male","<18",128,0.0710866826332887,0.07,0.07,0.07
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXMPAH",2007,"Female","18–44",400,0.247839237687773,0.2,0.12,0.4
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXMPAH",2007,"Female","45–64",292,0.305363994156445,0.3,0.12,0.5
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXMPAH",2007,"Female","65+",232,0.382626715349869,0.3,0.2,0.7
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXMPAH",2007,"Female","<18",117,0.281601691739652,0.3,0.12,0.4
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXMPAH",2007,"Male","18–44",407,0.266371661823966,0.3,0.12,0.4
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXMPAH",2007,"Male","45–64",291,0.292034736742743,0.3,0.12,0.5
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXMPAH",2007,"Male","65+",212,0.440823986495645,0.4,0.3,0.8
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXMPAH",2007,"Male","<18",149,0.314354715507787,0.3,0.12,0.5
"IHGEM_vs_PFC","PFC","Polyfluoroalkyl Chemicals (Serum)","LBXMPAH",2009,"Female","18–44",466,0.148679797820789,0.2,0.06,0.3
